TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,IS_NULLABLE
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,CHARACTER_SET_CATALOG,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,CHARACTER_SET_SCHEMA,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,CHARACTER_SET_NAME,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,COLLATION_CATALOG,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,COLLATION_SCHEMA,21,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,COLLATION_NAME,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,UDT_CATALOG,23,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,UDT_SCHEMA,24,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,UDT_NAME,25,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,SCOPE_CATALOG,26,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,SCOPE_SCHEMA,27,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,SCOPE_NAME,28,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,MAXIMUM_CARDINALITY,29,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FIELDS,DTD_IDENTIFIER,30,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FILE_FORMAT_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FILE_FORMAT_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FILE_FORMAT_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FILE_FORMAT_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FILE_FORMAT_TYPE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,RECORD_DELIMITER,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FIELD_DELIMITER,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,SKIP_HEADER,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,DATE_FORMAT,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,TIME_FORMAT,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,TIMESTAMP_FORMAT,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,BINARY_FORMAT,12,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,ESCAPE,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,ESCAPE_UNENCLOSED_FIELD,14,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,TRIM_SPACE,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,FIELD_OPTIONALLY_ENCLOSED_BY,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,NULL_IF,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,COMPRESSION,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,ERROR_ON_COLUMN_COUNT_MISMATCH,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,CREATED,20,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,LAST_ALTERED,21,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FILE_FORMATS,COMMENT,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,ARGUMENT_SIGNATURE,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,DATA_TYPE,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,CHARACTER_MAXIMUM_LENGTH,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,CHARACTER_OCTET_LENGTH,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,NUMERIC_PRECISION,9,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,NUMERIC_PRECISION_RADIX,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,NUMERIC_SCALE,11,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_LANGUAGE,12,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,FUNCTION_DEFINITION,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,VOLATILITY,14,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_NULL_CALL,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_SECURE,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,CREATED,17,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,LAST_ALTERED,18,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,COMMENT,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_EXTERNAL,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,API_INTEGRATION,21,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,CONTEXT_HEADERS,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,MAX_BATCH_ROWS,23,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,REQUEST_TRANSLATOR,24,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,RESPONSE_TRANSLATOR,25,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,COMPRESSION,26,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IMPORTS,27,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,HANDLER,28,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,TARGET_PATH,29,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,RUNTIME_VERSION,30,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,PACKAGES,31,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,INSTALLED_PACKAGES,32,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_MEMOIZABLE,33,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,EXTERNAL_ACCESS_INTEGRATIONS,34,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,SECRETS,35,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_DATA_METRIC,36,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,FUNCTIONS,IS_AGGREGATE,37,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,GIT_REPOSITORY_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,GIT_REPOSITORY_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,GIT_REPOSITORY_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,GIT_REPOSITORY_OWNER,4,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,ORIGIN,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,API_INTEGRATION,6,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,GIT_CREDENTIALS,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,COMMENT,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,CREATED,9,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,GIT_REPOSITORIES,LAST_ALTERED,10,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEMO_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,HOUSEHOLD_DEMOGRAPHICS,HD_INCOME_BAND_SK,2,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_INCOME_BAND_SK,2,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_BUY_POTENTIAL,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,HOUSEHOLD_DEMOGRAPHICS,HD_BUY_POTENTIAL,3,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEP_COUNT,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,HOUSEHOLD_DEMOGRAPHICS,HD_DEP_COUNT,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,HOUSEHOLD_DEMOGRAPHICS,HD_VEHICLE_COUNT,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,HOUSEHOLD_DEMOGRAPHICS,HD_VEHICLE_COUNT,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,OWNER,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,ROW_COUNT,5,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,BYTES,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,RETENTION_TIME,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,CREATED,8,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,LAST_ALTERED,9,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,HYBRID_TABLES,COMMENT,10,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INCOME_BAND,IB_INCOME_BAND_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INCOME_BAND,IB_INCOME_BAND_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INCOME_BAND,IB_LOWER_BOUND,2,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INCOME_BAND,IB_LOWER_BOUND,2,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INCOME_BAND,IB_UPPER_BOUND,3,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INCOME_BAND,IB_UPPER_BOUND,3,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,TABLE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,TABLE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,TABLE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,NAME,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,OWNER,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,IS_UNIQUE,6,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,CONSTRAINT_NAME,7,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,STATUS,8,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEXES,CREATED,9,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,TABLE_CATALOG,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,TABLE_SCHEMA,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,TABLE_NAME,3,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,INDEX_NAME,4,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,NAME,5,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,KEY_SEQUENCE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,INDEX_OWNER,7,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,IS_UNIQUE,8,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,CONSTRAINT_NAME,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,STATUS,10,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INDEX_COLUMNS,CREATED,11,TIMESTAMP_LTZ,YES
SNOWFLAKE_SAMPLE_DATA,INFORMATION_SCHEMA,INFORMATION_SCHEMA_CATALOG_NAME,CATALOG_NAME,1,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INVENTORY,INV_DATE_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INVENTORY,INV_DATE_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INVENTORY,INV_ITEM_SK,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INVENTORY,INV_ITEM_SK,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INVENTORY,INV_WAREHOUSE_SK,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INVENTORY,INV_WAREHOUSE_SK,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,INVENTORY,INV_QUANTITY_ON_HAND,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,INVENTORY,INV_QUANTITY_ON_HAND,4,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_ITEM_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_ITEM_SK,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_ITEM_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_ITEM_ID,2,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_REC_START_DATE,3,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_REC_START_DATE,3,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_REC_END_DATE,4,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_REC_END_DATE,4,DATE,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_ITEM_DESC,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_ITEM_DESC,5,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CURRENT_PRICE,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CURRENT_PRICE,6,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_WHOLESALE_COST,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_WHOLESALE_COST,7,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_BRAND_ID,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_BRAND_ID,8,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_BRAND,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_BRAND,9,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CLASS_ID,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CLASS_ID,10,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CLASS,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CLASS,11,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CATEGORY_ID,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CATEGORY_ID,12,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CATEGORY,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CATEGORY,13,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANUFACT_ID,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_MANUFACT_ID,14,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANUFACT,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_MANUFACT,15,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_SIZE,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_SIZE,16,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_FORMULATION,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_FORMULATION,17,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_COLOR,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_COLOR,18,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_UNITS,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_UNITS,19,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_CONTAINER,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_CONTAINER,20,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_MANAGER_ID,21,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_MANAGER_ID,21,NUMBER,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,ITEM,I_PRODUCT_NAME,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,ITEM,I_PRODUCT_NAME,22,TEXT,YES
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_ORDERKEY,1,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_PARTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_PARTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_PARTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_PARTKEY,2,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_SUPPKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_SUPPKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_SUPPKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_SUPPKEY,3,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_LINENUMBER,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_LINENUMBER,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_LINENUMBER,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_LINENUMBER,4,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_QUANTITY,5,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_QUANTITY,5,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_QUANTITY,5,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_QUANTITY,5,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_EXTENDEDPRICE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_EXTENDEDPRICE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_EXTENDEDPRICE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_EXTENDEDPRICE,6,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_DISCOUNT,7,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_DISCOUNT,7,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_DISCOUNT,7,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_DISCOUNT,7,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_TAX,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_TAX,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1,LINEITEM,L_TAX,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF10,LINEITEM,L_TAX,8,NUMBER,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF1000,LINEITEM,L_RETURNFLAG,9,TEXT,NO
SNOWFLAKE_SAMPLE_DATA,TPCH_SF100,LINEITEM,L_RETURNFLAG,9,TEXT,NO
